timestamp,ax,ay,az,gx,gy,gz
31.750000,-0.904094,0.043058,9.555180,-0.003589,-0.002316,0.031606
31.760000,-0.868119,0.041481,9.946944,-0.001073,0.003960,0.031458
31.770000,-0.101892,0.652065,9.831458,0.004187,-0.005416,0.025490
31.780000,-0.301978,0.599184,10.123909,0.006361,0.000610,0.024240
31.790000,-0.447744,0.950535,9.935352,0.002406,-0.006648,0.035705
31.800000,-0.003919,0.247628,9.927806,0.002018,0.003489,0.030201
31.810000,-0.515261,0.445473,9.592791,0.004134,-0.011470,0.035835
31.820000,-1.082436,1.112797,10.321157,-0.009048,0.000979,0.041791
31.830000,-0.685017,0.760272,10.293054,0.006308,-0.006767,0.038247
31.840000,-0.086371,0.239386,9.709380,0.007974,-0.004850,0.026541
31.850000,-0.206362,-0.014117,9.572311,0.000429,-0.003916,0.038827
31.860000,-0.257477,0.768841,9.582820,-0.001261,0.000566,0.037164
31.870000,-0.705133,0.128582,10.302084,-0.001382,0.004868,0.035302
31.880000,-1.002106,0.695502,9.779166,-0.001631,0.001792,0.032722
31.890000,-1.352795,0.578046,9.502005,0.003547,0.002920,0.037878
31.900000,-0.699308,0.445105,9.833022,0.002913,0.000125,0.036551
31.910000,-0.239897,0.530413,9.680511,0.003245,-0.001477,0.039365
31.920000,-1.202963,0.222651,9.869539,0.010074,0.003948,0.031636
31.930000,-0.388930,1.008728,9.577518,-0.007809,0.000230,0.034216
31.940000,-0.725096,0.101067,10.368826,0.001793,-0.002726,0.038069
31.950000,-0.970366,0.359527,10.156154,-0.000046,-0.002117,0.042257
31.960000,-1.081472,0.381225,9.572089,-0.005866,0.002598,0.038999
31.970000,-0.705729,0.712834,10.080826,0.008531,0.002904,0.034515
31.980000,-0.232828,0.627479,10.572143,0.002733,0.001478,0.039967
31.990000,-0.195882,0.003276,10.223724,0.008919,0.001366,0.041412
32.000000,-0.941308,0.237012,9.931806,-0.005158,-0.002493,0.030225
32.010000,-0.436180,1.006414,9.676732,0.003091,0.004394,0.046285
32.020000,-0.375927,0.200755,9.530795,0.001309,0.002077,0.042597
32.030000,-0.600040,0.285415,9.892249,0.001437,0.007097,0.037003
32.040000,-0.094040,0.742179,10.066964,0.000374,0.002112,0.036881
32.050000,-0.906615,0.543219,9.653057,0.007305,0.001265,0.035629
32.060000,-0.528877,0.340382,10.399669,-0.000371,0.000719,0.035335
32.070000,-1.181393,1.085146,10.079550,-0.009951,-0.006257,0.032607
32.080000,-1.163806,0.474473,10.301925,-0.000778,0.004847,0.039968
32.090000,-0.813649,0.741202,9.331543,0.001224,0.002385,0.045006
32.100000,-1.099578,0.412568,9.277285,-0.001689,0.008569,0.036499
32.110000,-0.861547,0.202029,9.603723,0.003018,-0.002444,0.033838
32.120000,-0.860668,0.817932,10.005899,0.002433,0.003000,0.045471
32.130000,0.075060,0.900304,9.565914,-0.004413,0.002131,0.043961
32.140000,-1.328852,0.407849,9.824578,0.002918,0.008232,0.034501
32.150000,-1.098320,0.667608,9.438353,0.007184,-0.002333,0.040857
32.160000,-0.289838,0.763139,9.639108,-0.012767,0.004264,0.035941
32.170000,-0.650784,0.430922,9.471316,-0.004030,-0.001233,0.045250
32.180000,-1.365045,0.506287,9.797798,0.000320,0.004529,0.047035
32.190000,-0.620401,0.312534,10.428425,0.006432,-0.005978,0.044021
32.200000,-0.431107,1.160438,10.150738,0.005899,-0.000861,0.046194
32.210000,-1.006882,0.585382,9.199199,0.002280,-0.002646,0.046924
32.220000,-1.034404,0.102655,9.527055,0.003621,0.006941,0.044602
32.230000,-0.428093,1.093466,9.666774,-0.003010,-0.004306,0.042591
32.240000,-0.663906,0.798643,9.747775,-0.001945,-0.005668,0.031737
32.250000,-0.369748,0.800060,10.062822,0.000146,0.001345,0.039330
32.260000,-0.425782,0.573052,9.962743,-0.008066,0.004054,0.054481
32.270000,-1.155249,0.811349,10.098497,0.003462,0.000115,0.034343
32.280000,-0.586265,1.012631,10.008576,0.003483,-0.000426,0.049056
32.290000,-0.871433,0.786266,10.198146,0.002519,0.003603,0.043107
32.300000,-1.251230,0.706336,10.139018,0.003599,0.000053,0.031690
32.310000,-1.282569,0.906053,9.604296,0.003171,-0.001201,0.041380
32.320000,-0.777943,0.459229,10.255529,-0.001678,0.006588,0.035048
32.330000,-0.420206,0.759852,9.877243,-0.002711,0.000573,0.045406
32.340000,-0.965439,0.951850,10.059985,0.006000,0.002151,0.042543
32.350000,-0.853663,0.235041,9.668817,-0.000055,-0.001053,0.044397
32.360000,-1.098774,0.594605,9.689840,0.003964,0.000736,0.043525
32.370000,-1.042757,0.200120,9.491764,0.003926,-0.002151,0.043526
32.380000,-0.625283,0.376959,9.648039,-0.004416,0.004579,0.044307
32.390000,-0.531158,0.239095,9.773956,-0.002891,0.002763,0.044417
32.400000,-0.585919,0.837130,10.071610,-0.001667,0.003406,0.055363
32.410000,-0.610001,0.309862,10.118247,0.005887,0.000107,0.047367
32.420000,-0.716299,0.662253,9.710260,0.001230,0.001147,0.043789
32.430000,-0.720868,0.578337,9.529324,0.002976,0.002185,0.050778
32.440000,-0.750900,0.529962,9.952528,0.005014,0.003970,0.045475
32.450000,-1.075294,0.283750,10.008432,0.001677,-0.001562,0.033208
32.460000,-0.841239,0.558858,9.532458,-0.001066,-0.004056,0.051665
32.470000,-0.586293,0.301725,9.832290,0.003116,-0.004322,0.040089
32.480000,-1.280015,0.802910,9.597788,-0.000030,0.012436,0.048938
32.490000,-1.179175,0.316157,9.964394,0.005205,-0.000423,0.043312
32.500000,-0.952666,0.410280,9.875555,-0.002100,-0.001633,0.051388
32.510000,-0.955543,0.946714,10.192958,-0.004686,0.002781,0.052069
32.520000,-0.892587,0.432760,9.677737,-0.000747,-0.001950,0.046560
32.530000,-1.368267,0.387367,9.764200,0.013612,0.010273,0.044201
32.540000,-1.214913,0.550429,9.622653,0.001753,-0.005968,0.049467
32.550000,-0.581549,0.198376,9.963817,0.001970,0.001997,0.041371
32.560000,-1.275917,0.507989,9.643378,-0.001164,-0.001380,0.043039
32.570000,-0.736624,0.387821,9.520464,0.005743,-0.000241,0.053931
32.580000,-0.782796,0.448970,9.708469,0.010624,0.007259,0.050237
32.590000,-1.326645,0.283182,9.786244,0.000939,0.003956,0.052674
32.600000,-1.060122,0.863917,10.177126,0.005909,0.007752,0.058837
32.610000,-0.917683,0.521324,8.959764,-0.002002,0.005722,0.053938
32.620000,-0.724216,0.962910,9.747354,-0.000856,0.005046,0.036970
32.630000,-0.867887,0.085441,9.768177,0.006544,-0.005748,0.049283
32.640000,-1.103197,0.518987,9.994194,0.005996,0.001592,0.042253
32.650000,-0.873015,0.041381,9.924365,0.012758,0.003179,0.051899
32.660000,-1.003542,1.085754,10.166966,-0.001245,-0.004587,0.046984
32.670000,-0.952968,0.145739,9.827993,0.000700,0.003516,0.048094
32.680000,-0.956499,0.737386,9.975331,0.009803,-0.000483,0.044500
32.690000,-1.012746,1.037300,10.195918,-0.000928,-0.009099,0.049898
32.700000,-1.114024,0.884282,9.488578,-0.006349,-0.001201,0.045601
32.710000,-0.490801,1.018834,10.341110,0.004284,-0.002514,0.052511
32.720000,-1.147013,0.277035,9.494696,0.007245,0.001650,0.047340
32.730000,-1.292229,0.359532,9.266442,-0.003319,0.002096,0.051710
32.740000,-0.454938,0.036293,10.084463,0.006342,0.000728,0.057202
32.750000,-0.689790,0.439496,9.709636,0.002529,-0.002640,0.058649
32.760000,-0.590049,0.911127,9.848391,0.005118,0.003408,0.054498
32.770000,-1.594099,0.425961,9.726991,0.003397,-0.004603,0.052540
32.780000,-0.716738,0.803802,9.516691,0.001865,-0.003870,0.052056
32.790000,-0.433213,0.742745,9.433164,-0.001774,0.000972,0.058007
32.800000,-0.787894,0.757070,10.002693,0.006233,-0.001698,0.049484
32.810000,-0.871053,1.313914,9.984791,0.002828,0.002769,0.050198
32.820000,-0.896496,1.026782,9.726009,0.011044,-0.001888,0.059070
32.830000,-1.208213,0.554398,9.793157,-0.001389,0.002365,0.060633
32.840000,-1.165828,1.024683,9.871503,0.003797,0.006646,0.057619
32.850000,-1.053313,0.735076,9.998653,-0.002633,-0.003466,0.056694
32.860000,-1.218930,0.884213,10.269369,0.004727,0.004625,0.053394
32.870000,-1.030621,1.038225,10.321049,0.003117,-0.001891,0.050154
32.880000,-0.834155,0.768059,9.839104,0.005421,-0.003443,0.052664
32.890000,-1.167943,0.980811,9.423080,0.000339,-0.005574,0.052194
32.900000,-0.420053,0.789642,9.517162,0.004866,0.009500,0.048853
32.910000,-1.057187,1.316236,9.450282,-0.004373,0.000299,0.059603
32.920000,-1.456266,1.140625,9.782954,0.008734,0.002906,0.054338
32.930000,-1.348740,0.829420,9.369059,0.004625,-0.007694,0.058990
32.940000,-1.557920,1.017484,9.415740,0.008118,0.001948,0.039119
32.950000,-0.753129,0.587635,9.812723,0.006602,-0.004216,0.066228
32.960000,-0.978934,0.599515,10.231828,-0.004662,0.001170,0.059175
32.970000,-0.771131,0.972234,9.821288,-0.006360,0.010256,0.065380
32.980000,-0.971171,0.700639,9.216590,0.000658,-0.002837,0.058697
32.990000,-0.787910,1.139010,10.238567,0.008764,-0.005691,0.066746
33.000000,-1.190444,0.956245,10.018249,0.002071,-0.008716,0.059402
33.010000,-1.088483,1.033089,10.266804,-0.000177,0.008947,0.060516
33.020000,-0.841522,0.822368,9.134254,0.003729,0.002296,0.057066
33.030000,-0.680959,0.720270,9.997378,-0.002215,-0.010262,0.060901
33.040000,-0.547974,0.704035,9.236132,0.002474,0.001380,0.060927
33.050000,-1.113885,0.788471,9.887578,0.010681,-0.003346,0.065138
33.060000,-0.550900,0.560543,9.797407,-0.003183,0.009347,0.059194
33.070000,-1.760217,0.533167,9.964346,0.002135,-0.001373,0.063000
33.080000,-1.034099,1.187536,9.880551,-0.002181,-0.009843,0.061837
33.090000,-1.318501,1.211308,9.478149,0.000682,-0.003988,0.058041
33.100000,-1.146994,0.381810,9.746445,0.001244,0.005867,0.061595
33.110000,-1.068009,0.442490,9.464380,0.000732,0.009491,0.056651
33.120000,-1.088813,0.782159,9.776951,0.003276,-0.008120,0.056951
33.130000,-1.312919,0.439224,10.219263,0.006609,0.006415,0.069563
33.140000,-0.828504,0.357450,9.368537,-0.003762,-0.007001,0.059400
33.150000,-1.420234,0.969328,9.918710,0.004848,-0.001574,0.062749
33.160000,-0.996666,0.634869,10.123201,-0.002884,-0.005128,0.065650
33.170000,-1.484035,0.504518,9.957314,-0.005001,-0.004844,0.067826
33.180000,-0.847863,0.621088,9.868286,0.005360,0.001971,0.071667
33.190000,-0.477095,1.161999,9.936683,-0.003818,0.006786,0.061572
33.200000,-0.679767,0.265366,9.717232,0.004284,-0.010966,0.058229
33.210000,-1.018343,1.104424,9.783163,-0.004418,-0.004410,0.071363
33.220000,-1.114210,1.331004,9.723533,-0.002847,-0.003854,0.064531
33.230000,-1.504735,0.420610,9.733117,-0.002971,-0.000043,0.067346
33.240000,-1.112935,1.209166,9.848425,0.002253,-0.000463,0.069241
33.250000,-1.765548,1.120562,9.910077,-0.004597,0.000178,0.070537
33.260000,-0.765148,1.123562,9.126366,-0.001199,-0.006444,0.062648
33.270000,-1.542308,0.666772,9.822778,0.000744,0.006299,0.075308
33.280000,-1.006118,1.211101,9.710334,0.000625,-0.002062,0.070065
33.290000,-1.308075,1.266201,9.865876,0.001072,-0.004035,0.064604
33.300000,-1.301381,1.035591,9.798454,0.003092,0.002196,0.072542
33.310000,-1.090192,1.130478,9.785471,0.002680,0.000392,0.069207
33.320000,-1.065447,0.914933,10.552398,-0.003603,0.001082,0.068350
33.330000,-0.927742,0.109527,9.872512,-0.005944,-0.001900,0.062363
33.340000,-1.295408,0.749818,9.655126,0.001877,0.003494,0.074180
33.350000,-1.054116,0.625863,9.880502,0.004221,-0.008526,0.066307
33.360000,-1.900107,0.727513,9.669396,-0.003836,0.000355,0.067078
33.370000,-0.933210,0.605510,9.920086,-0.001125,-0.001305,0.064472
33.380000,-1.103413,0.930916,10.288322,-0.000938,-0.006956,0.067312
33.390000,-1.319751,1.173080,9.984259,-0.004302,-0.005884,0.064955
33.400000,-1.313471,1.234211,9.646941,0.008666,0.001577,0.062893
33.410000,-1.202807,1.241585,10.457411,-0.008156,0.002029,0.063632
33.420000,-0.981282,1.016869,10.090747,0.010301,0.000451,0.071016
33.430000,-1.033124,0.882542,9.913846,-0.000311,0.000112,0.074927
33.440000,-1.779086,0.815344,9.985280,-0.005369,0.002151,0.071557
33.450000,-1.075240,1.031968,9.927390,0.004822,-0.000482,0.073037
33.460000,-1.075694,1.260164,10.727099,-0.012253,-0.003139,0.067198
33.470000,-1.486713,1.312441,10.074630,0.005206,-0.002070,0.075864
33.480000,-0.802354,1.067323,9.995444,-0.005092,0.004983,0.080974
33.490000,-1.203650,1.100368,9.589384,-0.005888,0.001833,0.065805
33.500000,-0.937257,1.001709,10.078129,0.001933,0.003441,0.070874
33.510000,-0.979551,0.790255,9.749707,0.003878,-0.001616,0.066750
33.520000,-0.916402,0.893129,9.443235,-0.001994,0.001498,0.072661
33.530000,-1.341241,0.523624,9.960051,0.005535,0.001271,0.071911
33.540000,-1.104229,0.873985,10.192444,0.006688,0.003670,0.068089
33.550000,-1.157410,1.137530,9.903290,0.000583,-0.000090,0.075341
33.560000,-1.003152,0.774701,9.744093,0.002041,-0.001381,0.075111
33.570000,-0.935777,0.888387,9.877907,0.003559,-0.009072,0.076457
33.580000,-1.228565,1.172701,9.814944,0.004059,-0.004221,0.069375
33.590000,-0.747028,0.908077,9.320744,0.000587,-0.000760,0.074211
33.600000,-1.133698,1.507655,9.329049,0.003428,-0.002985,0.076288
33.610000,-0.912803,1.206298,10.593567,0.005568,0.005330,0.077329
33.620000,-0.958064,0.947793,9.755497,0.000404,0.003979,0.072782
33.630000,-1.512893,0.810449,9.845648,0.003096,-0.000520,0.078343
33.640000,-0.506557,0.775230,9.836553,-0.006207,0.004096,0.073552
33.650000,-1.251562,0.699647,9.962930,0.008160,0.008459,0.080304
33.660000,-1.365890,0.669396,9.188779,-0.005816,-0.000373,0.076191
33.670000,-1.304145,0.593394,9.687755,0.001763,0.002363,0.080087
33.680000,-1.747535,1.172473,9.520331,-0.000053,0.011646,0.077070
33.690000,-1.668925,1.137495,9.571821,0.001540,0.001083,0.074921
33.700000,-1.047033,1.053315,9.924732,0.011075,0.000688,0.081991
33.710000,-1.165195,0.782701,9.769434,0.002847,-0.001568,0.082534
33.720000,-0.814521,1.280532,9.913491,0.006246,-0.003253,0.082148
33.730000,-1.470934,0.622147,9.672237,0.002406,0.002066,0.079535
33.740000,-0.350112,0.809975,9.527567,-0.000611,-0.009076,0.084802
33.750000,-1.203981,1.202616,9.926128,0.005956,-0.001175,0.081814
33.760000,-1.264595,0.759371,10.292166,0.004301,-0.002633,0.084202
33.770000,-0.850390,0.869143,9.825171,-0.000191,0.001705,0.079602
33.780000,-1.273606,1.350549,9.327841,0.000342,-0.002801,0.080422
33.790000,-0.928776,1.236830,9.882639,0.001057,-0.002959,0.085720
33.800000,-1.264665,1.119430,9.911445,0.003859,-0.008721,0.082096
33.810000,-1.556405,1.138928,9.991217,-0.004049,-0.002590,0.076519
33.820000,-1.687881,1.269516,9.480218,-0.002920,-0.001992,0.097421
33.830000,-0.784965,0.680981,9.728253,-0.001354,-0.008086,0.082187
33.840000,-1.222005,1.271317,9.982899,0.011750,0.002500,0.091110
33.850000,-1.201870,1.395109,10.174257,0.005456,0.003672,0.087320
33.860000,-0.801776,0.803418,9.609790,0.003621,0.005310,0.079411
33.870000,-1.728312,1.414479,10.038267,-0.002622,0.002754,0.087023
33.880000,-1.314880,0.518767,10.007636,0.002496,-0.006218,0.084287
33.890000,-0.613663,1.308847,10.297269,0.005750,0.004802,0.075642
33.900000,-1.186190,0.558590,10.020345,-0.003103,-0.002002,0.082757
33.910000,-1.037205,1.239729,9.367548,0.005104,-0.003403,0.089715
33.920000,-1.757374,0.506753,9.609798,0.001057,0.002035,0.081742
33.930000,-1.028537,1.417737,9.957387,-0.003970,-0.005875,0.077117
33.940000,-1.684597,0.686252,9.449043,0.004358,-0.000951,0.085078
33.950000,-1.274245,0.904697,9.315831,0.002717,0.000514,0.089665
33.960000,-0.904875,1.285661,9.662088,0.001176,0.000568,0.095523
33.970000,-1.332794,0.856115,10.202569,0.000669,0.005588,0.092902
33.980000,-1.750497,1.039522,9.759749,-0.003355,0.003600,0.090542
33.990000,-1.140263,0.793929,9.909523,0.005376,0.003443,0.076360
34.000000,-1.072887,0.913188,9.822901,0.006458,-0.003395,0.081022
34.010000,-0.898907,0.886940,9.554093,0.000617,-0.005670,0.093735
34.020000,-1.327570,1.145534,10.146862,0.009017,0.008433,0.081293
34.030000,-1.795646,1.627281,9.411033,0.004463,-0.006363,0.094598
34.040000,-1.142207,1.098979,9.754918,-0.011578,-0.006499,0.090329
34.050000,-1.234863,0.994428,9.824851,-0.009551,-0.004186,0.087856
34.060000,-1.596811,0.894336,9.938016,0.006123,-0.001285,0.093896
34.070000,-1.155951,1.105038,9.763182,-0.006256,0.001997,0.090561
34.080000,-1.399243,0.798734,10.132267,0.010322,-0.007057,0.098192
34.090000,-1.471966,0.997986,9.653616,-0.009882,0.001697,0.096785
34.100000,-0.709349,0.892213,9.609075,0.000320,-0.003676,0.090840
34.110000,-1.026543,1.504800,9.883134,-0.002553,-0.001558,0.096083
34.120000,-1.423404,0.663291,9.668298,-0.003499,0.002043,0.100201
34.130000,-1.316306,0.374397,9.780155,-0.000827,-0.004751,0.093102
34.140000,-1.364117,0.805725,9.419838,-0.002840,0.008219,0.095776
34.150000,-1.293731,0.924972,9.784555,-0.002668,-0.000010,0.097998
34.160000,-0.955500,1.048961,9.966567,0.001494,-0.001538,0.095997
34.170000,-1.172565,0.733050,10.263214,-0.002266,0.000578,0.097031
34.180000,-1.366949,1.225902,9.776038,-0.001673,0.002488,0.093073
34.190000,-1.758633,0.991522,9.310796,-0.008164,-0.002042,0.102345
34.200000,-1.686480,1.277021,10.344449,-0.000138,-0.005076,0.097672
34.210000,-0.924518,1.473010,10.035155,0.001944,-0.000662,0.097061
34.220000,-1.580224,0.977998,9.255258,0.012081,-0.010214,0.090387
34.230000,-0.811612,0.856513,10.245534,0.007812,0.003270,0.096336
34.240000,-1.027312,1.084050,9.813787,0.004960,0.004512,0.110100
34.250000,-1.153542,1.486010,10.209519,0.002823,0.002925,0.096072
34.260000,-0.984444,1.235014,9.443388,-0.007131,0.002738,0.096336
34.270000,-1.010794,0.686142,9.612823,0.001816,-0.003117,0.098723
34.280000,-1.494684,1.211852,9.973091,0.001195,0.002158,0.088651
34.290000,-1.451572,0.918107,9.030867,0.003211,-0.002459,0.095225
34.300000,-1.459728,1.253866,10.085147,0.007754,-0.005683,0.106706
34.310000,-0.933388,1.476143,9.527712,-0.005117,-0.000613,0.101389
34.320000,-1.830928,1.164711,9.501387,0.014519,-0.004169,0.099478
34.330000,-0.890624,0.504976,10.323033,0.001832,-0.002094,0.099840
34.340000,-1.117249,1.151780,9.879349,0.000375,-0.006117,0.108356
34.350000,-1.072348,0.970207,9.899224,-0.001927,-0.007031,0.103831
34.360000,-1.042402,1.606549,10.052044,-0.002198,0.003627,0.102079
34.370000,-1.005999,1.166494,10.153270,0.006797,0.000306,0.099599
34.380000,-1.317255,1.039655,10.219167,-0.007386,0.000961,0.102222
34.390000,-1.737163,1.131486,9.909878,-0.004728,0.005643,0.094979
34.400000,-1.275894,1.637573,10.308197,-0.001955,-0.001848,0.099724
34.410000,-1.304993,0.652795,9.970124,-0.001207,0.010066,0.100422
34.420000,-0.903941,1.359707,10.092386,-0.002176,-0.007017,0.107836
34.430000,-1.134152,0.737063,9.693826,0.000386,-0.005770,0.115462
34.440000,-1.083615,0.864493,9.980441,-0.008090,-0.003992,0.105531
34.450000,-1.684824,1.422003,9.722633,0.002913,0.002869,0.098708
34.460000,-0.898532,0.695421,9.681841,-0.006186,0.001156,0.115645
34.470000,-1.550794,0.479746,9.567570,-0.008070,-0.001676,0.111359
34.480000,-1.484532,0.617595,10.214933,0.004153,-0.006191,0.107025
34.490000,-1.616016,0.916945,9.957460,0.002779,-0.002293,0.106077
34.500000,-0.890078,1.283477,9.976599,0.003879,0.001284,0.114982
34.510000,-1.122730,0.693365,10.070034,-0.003687,0.011564,0.114582
34.520000,-1.084527,1.259892,9.783533,0.000459,-0.003739,0.101349
34.530000,-1.374358,1.102975,10.171782,0.001994,0.003197,0.099889
34.540000,-0.832551,1.034968,9.721690,0.002333,0.001556,0.119042
34.550000,-1.850820,1.041875,9.298150,0.005255,-0.003381,0.116119
34.560000,-1.467843,0.868018,9.880758,-0.001282,-0.004242,0.111873
34.570000,-1.449909,1.353673,9.251807,0.006128,0.007255,0.115514
34.580000,-1.259303,1.329971,10.005381,-0.003807,0.002038,0.113003
34.590000,-1.234618,1.015113,10.157507,0.003090,-0.003304,0.112380
34.600000,-1.504614,0.909808,10.044699,0.001732,-0.007449,0.103966
34.610000,-1.503440,1.326999,9.620534,0.009652,-0.007023,0.119783
34.620000,-1.493304,1.079292,10.199789,0.002638,0.003898,0.108238
34.630000,-0.682374,1.475101,9.542781,0.004654,-0.003173,0.120483
34.640000,-1.438523,1.649210,9.835810,0.005881,0.009763,0.118106
34.650000,-1.365246,1.605206,10.230719,0.001874,0.002173,0.117141
34.660000,-1.146909,0.799473,9.515909,-0.002851,-0.000318,0.116710
34.670000,-1.285836,1.410652,9.259073,-0.003910,-0.002108,0.108473
34.680000,-1.455504,1.521875,9.607433,-0.000171,-0.004652,0.116592
34.690000,-1.966660,1.290908,10.181806,-0.000178,-0.002385,0.117464
34.700000,-1.457241,1.544530,9.877069,0.004800,-0.010222,0.121415
34.710000,-1.205176,0.623822,9.812786,0.002902,-0.005493,0.106955
34.720000,-1.187255,1.706131,9.801801,0.007714,0.000389,0.115339
34.730000,-1.284652,1.495815,9.955372,-0.010144,0.004138,0.106600
34.740000,-0.740089,1.017392,10.157772,-0.002874,-0.003221,0.114185
34.750000,-1.933671,1.743903,9.728146,-0.003113,0.010145,0.125029
34.760000,-1.965771,1.158464,9.714141,0.007099,0.003810,0.130995
34.770000,-1.648990,1.395907,9.724294,-0.001292,-0.002491,0.124726
34.780000,-0.705228,1.563098,10.093290,0.005238,0.005389,0.116838
34.790000,-1.383839,1.173742,9.640251,0.001208,0.004416,0.120418
34.800000,-1.224517,1.419022,9.749096,-0.000753,0.002141,0.123573
34.810000,-1.803924,1.172128,9.807417,-0.008755,-0.002257,0.124375
34.820000,-1.707996,1.695539,9.842442,-0.004918,-0.006400,0.128392
34.830000,-0.962413,0.985122,10.179221,-0.002237,-0.004561,0.123371
34.840000,-1.531308,1.514787,9.897988,-0.004995,0.000705,0.124394
34.850000,-1.095965,0.980072,9.803848,-0.002745,-0.001955,0.130309
34.860000,-1.122081,1.088238,9.752915,0.004285,0.005443,0.124565
34.870000,-1.206169,0.763375,9.496941,0.001796,0.004056,0.119902
34.880000,-1.873383,1.531348,9.711590,-0.006395,-0.007859,0.123606
34.890000,-1.609584,1.677187,9.790082,0.000294,-0.002104,0.124871
34.900000,-2.047303,1.160360,10.020385,0.004879,0.004910,0.118574
34.910000,-1.345804,1.073185,9.610542,-0.002252,-0.004486,0.120635
34.920000,-1.438765,1.368142,9.516788,-0.001990,-0.000884,0.134989
34.930000,-1.404764,1.349156,10.441376,0.001430,-0.003037,0.131317
34.940000,-1.532307,1.556421,9.558565,-0.001806,-0.005718,0.118109
34.950000,-1.473711,1.132982,9.748511,0.003037,-0.001148,0.121901
34.960000,-1.491455,0.791375,9.692121,-0.001690,-0.006238,0.127270
34.970000,-0.924369,1.195968,9.365036,0.008842,-0.009628,0.128188
34.980000,-1.130128,1.466378,10.159345,0.001056,-0.013703,0.137633
34.990000,-1.185970,2.030605,9.599951,-0.006284,-0.004127,0.128540
35.000000,-1.370442,0.929543,9.564553,0.007705,-0.006026,0.133370
35.010000,-1.094413,1.429631,9.856967,-0.001617,-0.000029,0.138292
35.020000,-1.125249,0.939467,9.994596,-0.000164,0.003774,0.118877
35.030000,-0.891461,2.069339,10.058978,-0.003831,0.000591,0.142409
35.040000,-1.708493,1.734992,9.572750,-0.007124,-0.002418,0.140328
35.050000,-1.347013,1.505522,9.683975,-0.001553,0.001653,0.137940
35.060000,-1.578949,1.101355,9.709332,-0.009120,0.001175,0.136632
35.070000,-1.502831,1.616038,9.710068,-0.007983,0.001141,0.133993
35.080000,-1.277885,1.402880,10.093360,0.004770,0.006624,0.135335
35.090000,-1.375190,1.539897,9.211791,-0.000317,-0.004871,0.131712
35.100000,-1.210156,1.419530,10.210435,-0.008806,-0.008933,0.136966
35.110000,-1.013386,1.591305,9.684195,-0.006735,0.006989,0.134448
35.120000,-1.209902,1.222444,9.765177,0.003781,0.003122,0.148115
35.130000,-1.493503,1.549025,9.521965,0.001074,0.002938,0.138453
35.140000,-2.174473,1.127433,9.207895,0.002533,-0.001994,0.141929
35.150000,-1.597257,1.678962,9.903675,-0.010737,-0.006825,0.139248
35.160000,-0.718364,1.834441,10.333270,0.006682,0.006051,0.134678
35.170000,-1.439454,1.717526,9.628147,0.007453,-0.000033,0.147215
35.180000,-1.392868,1.666709,9.688569,-0.004995,-0.001906,0.143144
35.190000,-1.703839,1.982972,10.150333,-0.007786,0.002069,0.145562
35.200000,-1.569513,0.965756,9.952953,-0.001469,-0.005221,0.139305
35.210000,-1.061799,1.242274,9.974429,0.003406,0.007476,0.156830
35.220000,-1.776973,1.606631,9.823097,-0.000414,-0.006673,0.151418
35.230000,-1.449448,1.374491,10.279212,-0.009405,0.000635,0.140270
35.240000,-1.563361,1.685993,9.738270,0.004111,0.004151,0.141370
35.250000,-1.383810,1.124769,10.244298,-0.005828,-0.000158,0.138456
35.260000,-1.653946,1.778413,9.856046,-0.004511,0.005264,0.142405
35.270000,-1.876081,2.007130,10.276867,0.011474,0.001991,0.150954
35.280000,-1.390102,1.426970,9.469972,-0.005343,-0.000469,0.140279
35.290000,-1.386419,0.672902,9.595201,-0.003343,-0.004099,0.145337
35.300000,-1.015511,1.426990,10.108429,0.008050,-0.005030,0.141522
35.310000,-1.081737,1.552878,10.389535,0.000418,-0.001751,0.149370
35.320000,-1.352472,1.439360,10.258688,-0.015194,-0.004887,0.149070
35.330000,-1.454555,1.384281,9.676949,0.000465,-0.000070,0.159367
35.340000,-1.469041,2.105624,9.971506,0.005335,-0.012673,0.149572
35.350000,-1.571812,1.619385,10.021118,0.003593,0.003124,0.151693
35.360000,-1.153391,1.295582,10.182908,0.006785,-0.000600,0.151858
35.370000,-1.507800,1.918934,9.842168,0.005411,0.000581,0.138414
35.380000,-1.630080,1.017132,9.708392,-0.002957,-0.005667,0.154520
35.390000,-1.569129,1.146602,9.839946,-0.007951,0.004348,0.147808
35.400000,-1.053116,0.657822,9.830640,-0.003942,-0.007049,0.153659
35.410000,-1.275842,1.854029,10.304329,0.000822,-0.001280,0.147506
35.420000,-1.902246,1.706068,9.540047,-0.003211,-0.005574,0.158055
35.430000,-0.368457,2.026866,9.755108,0.004992,0.005300,0.153927
35.440000,-1.202099,1.427186,10.404169,-0.004949,0.005885,0.150662
35.450000,-0.684945,1.986753,9.541445,0.006810,-0.006611,0.153414
35.460000,-1.014190,1.640937,9.755523,-0.000460,0.000159,0.159193
35.470000,-1.147571,2.008856,9.469320,0.003388,0.004234,0.152346
35.480000,-1.484656,1.457330,9.702988,-0.001254,0.000862,0.156959
35.490000,-1.765950,1.476336,9.834465,0.008363,0.000412,0.157549
35.500000,-1.218395,1.356758,9.480208,0.002924,0.000315,0.154355
35.510000,-1.382458,2.026458,9.518616,0.001802,0.004979,0.148172
35.520000,-1.523720,1.390051,10.154300,0.006563,0.002058,0.165288
