timestamp,px,py,pz,vx,vy,vz,roll,pitch,yaw
6.040000,59.116889,47.680596,0.000000,8.446149,3.152470,0.000000,0.000000,0.000000,0.357230
6.050000,59.201318,47.712016,0.000000,8.439661,3.131548,0.000000,0.000000,0.000000,0.355304
6.060000,59.285682,47.743227,0.000000,8.433164,3.110612,0.000000,0.000000,0.000000,0.353372
6.070000,59.369981,47.774229,0.000000,8.426658,3.089663,0.000000,0.000000,0.000000,0.351433
6.080000,59.454215,47.805020,0.000000,8.420143,3.068700,0.000000,0.000000,0.000000,0.349487
6.090000,59.538384,47.835603,0.000000,8.413619,3.047724,0.000000,0.000000,0.000000,0.347534
6.100000,59.622487,47.865975,0.000000,8.407085,3.026734,0.000000,0.000000,0.000000,0.345575
6.110000,59.706526,47.896137,0.000000,8.400542,3.005731,0.000000,0.000000,0.000000,0.343608
6.120000,59.790498,47.926089,0.000000,8.393990,2.984715,0.000000,0.000000,0.000000,0.341635
6.130000,59.874405,47.955831,0.000000,8.387428,2.963685,0.000000,0.000000,0.000000,0.339655
6.140000,59.958247,47.985363,0.000000,8.380858,2.942643,0.000000,0.000000,0.000000,0.337668
6.150000,60.042023,48.014684,0.000000,8.374278,2.921588,0.000000,0.000000,0.000000,0.335673
6.160000,60.125732,48.043795,0.000000,8.367689,2.900520,0.000000,0.000000,0.000000,0.333672
6.170000,60.209376,48.072695,0.000000,8.361091,2.879439,0.000000,0.000000,0.000000,0.331664
6.180000,60.292954,48.101384,0.000000,8.354484,2.858346,0.000000,0.000000,0.000000,0.329649
6.190000,60.376466,48.129862,0.000000,8.347867,2.837240,0.000000,0.000000,0.000000,0.327627
6.200000,60.459911,48.158128,0.000000,8.341242,2.816122,0.000000,0.000000,0.000000,0.325598
6.210000,60.543291,48.186184,0.000000,8.334607,2.794991,0.000000,0.000000,0.000000,0.323562
6.220000,60.626604,48.214028,0.000000,8.327963,2.773848,0.000000,0.000000,0.000000,0.321519
6.230000,60.709850,48.241661,0.000000,8.321310,2.752693,0.000000,0.000000,0.000000,0.319469
6.240000,60.793030,48.269082,0.000000,8.314648,2.731526,0.000000,0.000000,0.000000,0.317412
6.250000,60.876143,48.296291,0.000000,8.307977,2.710347,0.000000,0.000000,0.000000,0.315348
6.260000,60.959189,48.323289,0.000000,8.301296,2.689156,0.000000,0.000000,0.000000,0.313277
6.270000,61.042169,48.350074,0.000000,8.294607,2.667953,0.000000,0.000000,0.000000,0.311198
6.280000,61.125081,48.376648,0.000000,8.287908,2.646738,0.000000,0.000000,0.000000,0.309113
6.290000,61.207927,48.403009,0.000000,8.281201,2.625512,0.000000,0.000000,0.000000,0.307020
6.300000,61.290705,48.429158,0.000000,8.274484,2.604274,0.000000,0.000000,0.000000,0.304920
6.310000,61.373417,48.455095,0.000000,8.267758,2.583025,0.000000,0.000000,0.000000,0.302813
6.320000,61.456060,48.480819,0.000000,8.261023,2.561765,0.000000,0.000000,0.000000,0.300699
6.330000,61.538637,48.506330,0.000000,8.254279,2.540493,0.000000,0.000000,0.000000,0.298578
6.340000,61.621146,48.531628,0.000000,8.247526,2.519210,0.000000,0.000000,0.000000,0.296450
6.350000,61.703588,48.556714,0.000000,8.240764,2.497917,0.000000,0.000000,0.000000,0.294314
6.360000,61.785961,48.581587,0.000000,8.233993,2.476612,0.000000,0.000000,0.000000,0.292171
6.370000,61.868267,48.606246,0.000000,8.227213,2.455296,0.000000,0.000000,0.000000,0.290021
6.380000,61.950506,48.630693,0.000000,8.220424,2.433970,0.000000,0.000000,0.000000,0.287864
6.390000,62.032676,48.654926,0.000000,8.213626,2.412632,0.000000,0.000000,0.000000,0.285700
6.400000,62.114778,48.678945,0.000000,8.206819,2.391285,0.000000,0.000000,0.000000,0.283528
6.410000,62.196812,48.702751,0.000000,8.200003,2.369927,0.000000,0.000000,0.000000,0.281349
6.420000,62.278778,48.726344,0.000000,8.193177,2.348558,0.000000,0.000000,0.000000,0.279163
6.430000,62.360676,48.749722,0.000000,8.186343,2.327179,0.000000,0.000000,0.000000,0.276969
6.440000,62.442505,48.772887,0.000000,8.179500,2.305790,0.000000,0.000000,0.000000,0.274768
6.450000,62.524266,48.795838,0.000000,8.172648,2.284391,0.000000,0.000000,0.000000,0.272560
6.460000,62.605958,48.818575,0.000000,8.165787,2.262981,0.000000,0.000000,0.000000,0.270345
6.470000,62.687581,48.841098,0.000000,8.158917,2.241562,0.000000,0.000000,0.000000,0.268122
6.480000,62.769136,48.863406,0.000000,8.152038,2.220133,0.000000,0.000000,0.000000,0.265892
6.490000,62.850622,48.885500,0.000000,8.145150,2.198695,0.000000,0.000000,0.000000,0.263655
6.500000,62.932039,48.907380,0.000000,8.138253,2.177246,0.000000,0.000000,0.000000,0.261410
6.510000,63.013387,48.929045,0.000000,8.131348,2.155788,0.000000,0.000000,0.000000,0.259158
6.520000,63.094666,48.950496,0.000000,8.124433,2.134321,0.000000,0.000000,0.000000,0.256899
6.530000,63.175876,48.971732,0.000000,8.117510,2.112844,0.000000,0.000000,0.000000,0.254632
6.540000,63.257016,48.992753,0.000000,8.110577,2.091358,0.000000,0.000000,0.000000,0.252358
6.550000,63.338087,49.013559,0.000000,8.103636,2.069863,0.000000,0.000000,0.000000,0.250077
6.560000,63.419089,49.034150,0.000000,8.096685,2.048359,0.000000,0.000000,0.000000,0.247788
6.570000,63.500021,49.054526,0.000000,8.089726,2.026845,0.000000,0.000000,0.000000,0.245492
6.580000,63.580883,49.074687,0.000000,8.082758,2.005323,0.000000,0.000000,0.000000,0.243189
6.590000,63.661676,49.094632,0.000000,8.075782,1.983792,0.000000,0.000000,0.000000,0.240878
6.600000,63.742399,49.114363,0.000000,8.068796,1.962253,0.000000,0.000000,0.000000,0.238559
6.610000,63.823052,49.133877,0.000000,8.061801,1.940704,0.000000,0.000000,0.000000,0.236234
6.620000,63.903635,49.153177,0.000000,8.054798,1.919148,0.000000,0.000000,0.000000,0.233900
6.630000,63.984148,49.172260,0.000000,8.047786,1.897582,0.000000,0.000000,0.000000,0.231560
6.640000,64.064591,49.191128,0.000000,8.040765,1.876009,0.000000,0.000000,0.000000,0.229212
6.650000,64.144963,49.209780,0.000000,8.033735,1.854427,0.000000,0.000000,0.000000,0.226857
6.660000,64.225265,49.228217,0.000000,8.026696,1.832837,0.000000,0.000000,0.000000,0.224494
6.670000,64.305497,49.246437,0.000000,8.019649,1.811239,0.000000,0.000000,0.000000,0.222124
6.680000,64.385658,49.264441,0.000000,8.012592,1.789633,0.000000,0.000000,0.000000,0.219746
6.690000,64.465749,49.282230,0.000000,8.005527,1.768020,0.000000,0.000000,0.000000,0.217361
6.700000,64.545769,49.299802,0.000000,7.998453,1.746398,0.000000,0.000000,0.000000,0.214968
6.710000,64.625718,49.317158,0.000000,7.991371,1.724769,0.000000,0.000000,0.000000,0.212568
6.720000,64.705596,49.334297,0.000000,7.984279,1.703132,0.000000,0.000000,0.000000,0.210161
6.730000,64.785403,49.351220,0.000000,7.977179,1.681488,0.000000,0.000000,0.000000,0.207746
6.740000,64.865140,49.367927,0.000000,7.970070,1.659837,0.000000,0.000000,0.000000,0.205324
6.750000,64.944805,49.384417,0.000000,7.962953,1.638178,0.000000,0.000000,0.000000,0.202894
6.760000,65.024399,49.400690,0.000000,7.955826,1.616512,0.000000,0.000000,0.000000,0.200457
6.770000,65.103921,49.416747,0.000000,7.948691,1.594839,0.000000,0.000000,0.000000,0.198012
6.780000,65.183373,49.432587,0.000000,7.941547,1.573159,0.000000,0.000000,0.000000,0.195560
6.790000,65.262752,49.448210,0.000000,7.934395,1.551472,0.000000,0.000000,0.000000,0.193101
6.800000,65.342060,49.463617,0.000000,7.927234,1.529778,0.000000,0.000000,0.000000,0.190634
6.810000,65.421297,49.478806,0.000000,7.920064,1.508077,0.000000,0.000000,0.000000,0.188160
6.820000,65.500462,49.493778,0.000000,7.912885,1.486370,0.000000,0.000000,0.000000,0.185678
6.830000,65.579555,49.508533,0.000000,7.905698,1.464657,0.000000,0.000000,0.000000,0.183189
6.840000,65.658576,49.523071,0.000000,7.898502,1.442937,0.000000,0.000000,0.000000,0.180692
6.850000,65.737525,49.537392,0.000000,7.891297,1.421210,0.000000,0.000000,0.000000,0.178188
6.860000,65.816401,49.551495,0.000000,7.884084,1.399478,0.000000,0.000000,0.000000,0.175677
6.870000,65.895206,49.565382,0.000000,7.876862,1.377739,0.000000,0.000000,0.000000,0.173158
6.880000,65.973939,49.579050,0.000000,7.869632,1.355994,0.000000,0.000000,0.000000,0.170632
6.890000,66.052599,49.592501,0.000000,7.862393,1.334243,0.000000,0.000000,0.000000,0.168098
6.900000,66.131187,49.605735,0.000000,7.855145,1.312487,0.000000,0.000000,0.000000,0.165557
6.910000,66.209702,49.618751,0.000000,7.847888,1.290724,0.000000,0.000000,0.000000,0.163008
6.920000,66.288144,49.631550,0.000000,7.840623,1.268956,0.000000,0.000000,0.000000,0.160453
6.930000,66.366514,49.644130,0.000000,7.833350,1.247183,0.000000,0.000000,0.000000,0.157889
6.940000,66.444811,49.656493,0.000000,7.826068,1.225403,0.000000,0.000000,0.000000,0.155319
6.950000,66.523035,49.668638,0.000000,7.818777,1.203619,0.000000,0.000000,0.000000,0.152741
6.960000,66.601187,49.680566,0.000000,7.811477,1.181829,0.000000,0.000000,0.000000,0.150155
6.970000,66.679265,49.692275,0.000000,7.804169,1.160034,0.000000,0.000000,0.000000,0.147562
6.980000,66.757270,49.703766,0.000000,7.796853,1.138234,0.000000,0.000000,0.000000,0.144962
6.990000,66.835202,49.715040,0.000000,7.789528,1.116429,0.000000,0.000000,0.000000,0.142355
7.000000,66.913061,49.726095,0.000000,7.782194,1.094620,0.000000,0.000000,0.000000,0.139740
7.010000,66.990846,49.736932,0.000000,7.774852,1.072805,0.000000,0.000000,0.000000,0.137118
7.020000,67.068558,49.747551,0.000000,7.767502,1.050985,0.000000,0.000000,0.000000,0.134489
7.030000,67.146196,49.757952,0.000000,7.760143,1.029161,0.000000,0.000000,0.000000,0.131852
7.040000,67.223760,49.768134,0.000000,7.752775,1.007333,0.000000,0.000000,0.000000,0.129208
7.050000,67.301251,49.778098,0.000000,7.745399,0.985500,0.000000,0.000000,0.000000,0.126557
7.060000,67.378668,49.787844,0.000000,7.738014,0.963663,0.000000,0.000000,0.000000,0.123898
7.070000,67.456012,49.797371,0.000000,7.730621,0.941821,0.000000,0.000000,0.000000,0.121233
7.080000,67.533281,49.806680,0.000000,7.723219,0.919976,0.000000,0.000000,0.000000,0.118560
7.090000,67.610476,49.815771,0.000000,7.715809,0.898126,0.000000,0.000000,0.000000,0.115879
7.100000,67.687597,49.824643,0.000000,7.708391,0.876272,0.000000,0.000000,0.000000,0.113192
7.110000,67.764644,49.833296,0.000000,7.700964,0.854415,0.000000,0.000000,0.000000,0.110497
7.120000,67.841616,49.841731,0.000000,7.693528,0.832554,0.000000,0.000000,0.000000,0.107795
7.130000,67.918514,49.849947,0.000000,7.686084,0.810689,0.000000,0.000000,0.000000,0.105086
7.140000,67.995338,49.857945,0.000000,7.678632,0.788820,0.000000,0.000000,0.000000,0.102370
7.150000,68.072087,49.865724,0.000000,7.671171,0.766949,0.000000,0.000000,0.000000,0.099647
7.160000,68.148761,49.873284,0.000000,7.663702,0.745073,0.000000,0.000000,0.000000,0.096916
7.170000,68.225361,49.880625,0.000000,7.656225,0.723195,0.000000,0.000000,0.000000,0.094179
7.180000,68.301886,49.887748,0.000000,7.648739,0.701313,0.000000,0.000000,0.000000,0.091434
7.190000,68.378336,49.894652,0.000000,7.641244,0.679429,0.000000,0.000000,0.000000,0.088683
7.200000,68.454711,49.901336,0.000000,7.633742,0.657541,0.000000,0.000000,0.000000,0.085924
7.210000,68.531010,49.907802,0.000000,7.626231,0.635650,0.000000,0.000000,0.000000,0.083158
7.220000,68.607235,49.914049,0.000000,7.618711,0.613757,0.000000,0.000000,0.000000,0.080386
7.230000,68.683385,49.920078,0.000000,7.611183,0.591861,0.000000,0.000000,0.000000,0.077606
7.240000,68.759459,49.925887,0.000000,7.603647,0.569962,0.000000,0.000000,0.000000,0.074819
7.250000,68.835458,49.931477,0.000000,7.596103,0.548061,0.000000,0.000000,0.000000,0.072025
7.260000,68.911381,49.936848,0.000000,7.588550,0.526157,0.000000,0.000000,0.000000,0.069225
7.270000,68.987229,49.942000,0.000000,7.580989,0.504251,0.000000,0.000000,0.000000,0.066417
7.280000,69.063001,49.946933,0.000000,7.573419,0.482343,0.000000,0.000000,0.000000,0.063603
7.290000,69.138697,49.951647,0.000000,7.565841,0.460433,0.000000,0.000000,0.000000,0.060782
7.300000,69.214317,49.956142,0.000000,7.558255,0.438521,0.000000,0.000000,0.000000,0.057954
7.310000,69.289862,49.960417,0.000000,7.550661,0.416607,0.000000,0.000000,0.000000,0.055119
7.320000,69.365331,49.964474,0.000000,7.543058,0.394691,0.000000,0.000000,0.000000,0.052277
7.330000,69.440723,49.968311,0.000000,7.535448,0.372773,0.000000,0.000000,0.000000,0.049429
7.340000,69.516040,49.971929,0.000000,7.527828,0.350854,0.000000,0.000000,0.000000,0.046574
7.350000,69.591280,49.975328,0.000000,7.520201,0.328933,0.000000,0.000000,0.000000,0.043712
7.360000,69.666443,49.978508,0.000000,7.512565,0.307010,0.000000,0.000000,0.000000,0.040844
7.370000,69.741531,49.981468,0.000000,7.504921,0.285087,0.000000,0.000000,0.000000,0.037968
7.380000,69.816542,49.984209,0.000000,7.497269,0.263162,0.000000,0.000000,0.000000,0.035087
7.390000,69.891476,49.986731,0.000000,7.489609,0.241236,0.000000,0.000000,0.000000,0.032198
7.400000,69.966334,49.989034,0.000000,7.481940,0.219309,0.000000,0.000000,0.000000,0.029303
7.410000,70.041115,49.991118,0.000000,7.474264,0.197380,0.000000,0.000000,0.000000,0.026402
7.420000,70.115819,49.992982,0.000000,7.466579,0.175451,0.000000,0.000000,0.000000,0.023494
7.430000,70.190447,49.994627,0.000000,7.458886,0.153522,0.000000,0.000000,0.000000,0.020579
7.440000,70.264997,49.996052,0.000000,7.451184,0.131591,0.000000,0.000000,0.000000,0.017659
7.450000,70.339470,49.997258,0.000000,7.443475,0.109660,0.000000,0.000000,0.000000,0.014731
7.460000,70.413866,49.998245,0.000000,7.435757,0.087729,0.000000,0.000000,0.000000,0.011798
7.470000,70.488185,49.999013,0.000000,7.428031,0.065797,0.000000,0.000000,0.000000,0.008858
7.480000,70.562427,49.999561,0.000000,7.420297,0.043865,0.000000,0.000000,0.000000,0.005911
7.490000,70.636591,49.999890,0.000000,7.412555,0.021932,0.000000,0.000000,0.000000,0.002959
7.500000,70.710678,50.000000,0.000000,7.404805,0.000000,0.000000,0.000000,0.000000,0.000000
7.510000,70.784687,49.999890,0.000000,7.397047,-0.021932,0.000000,0.000000,0.000000,-0.002965
7.520000,70.858619,49.999561,0.000000,7.389280,-0.043865,0.000000,0.000000,0.000000,-0.005936
7.530000,70.932473,49.999013,0.000000,7.381506,-0.065797,0.000000,0.000000,0.000000,-0.008914
7.540000,71.006249,49.998245,0.000000,7.373723,-0.087729,0.000000,0.000000,0.000000,-0.011897
7.550000,71.079947,49.997258,0.000000,7.365932,-0.109660,0.000000,0.000000,0.000000,-0.014886
7.560000,71.153568,49.996052,0.000000,7.358133,-0.131591,0.000000,0.000000,0.000000,-0.017882
7.570000,71.227110,49.994627,0.000000,7.350326,-0.153522,0.000000,0.000000,0.000000,-0.020883
7.580000,71.300574,49.992982,0.000000,7.342511,-0.175451,0.000000,0.000000,0.000000,-0.023891
7.590000,71.373960,49.991118,0.000000,7.334688,-0.197380,0.000000,0.000000,0.000000,-0.026904
7.600000,71.447268,49.989034,0.000000,7.326857,-0.219309,0.000000,0.000000,0.000000,-0.029923
7.610000,71.520497,49.986731,0.000000,7.319018,-0.241236,0.000000,0.000000,0.000000,-0.032948
7.620000,71.593648,49.984209,0.000000,7.311171,-0.263162,0.000000,0.000000,0.000000,-0.035979
7.630000,71.666721,49.981468,0.000000,7.303316,-0.285087,0.000000,0.000000,0.000000,-0.039015
7.640000,71.739715,49.978508,0.000000,7.295453,-0.307010,0.000000,0.000000,0.000000,-0.042058
7.650000,71.812630,49.975328,0.000000,7.287582,-0.328933,0.000000,0.000000,0.000000,-0.045105
7.660000,71.885466,49.971929,0.000000,7.279703,-0.350854,0.000000,0.000000,0.000000,-0.048159
7.670000,71.958224,49.968311,0.000000,7.271816,-0.372773,0.000000,0.000000,0.000000,-0.051218
7.680000,72.030902,49.964474,0.000000,7.263920,-0.394691,0.000000,0.000000,0.000000,-0.054282
7.690000,72.103502,49.960417,0.000000,7.256017,-0.416607,0.000000,0.000000,0.000000,-0.057352
7.700000,72.176023,49.956142,0.000000,7.248106,-0.438521,0.000000,0.000000,0.000000,-0.060428
7.710000,72.248464,49.951647,0.000000,7.240187,-0.460433,0.000000,0.000000,0.000000,-0.063509
7.720000,72.320827,49.946933,0.000000,7.232261,-0.482343,0.000000,0.000000,0.000000,-0.066595
7.730000,72.393109,49.942000,0.000000,7.224326,-0.504251,0.000000,0.000000,0.000000,-0.069686
7.740000,72.465313,49.936848,0.000000,7.216383,-0.526157,0.000000,0.000000,0.000000,-0.072783
7.750000,72.537437,49.931477,0.000000,7.208432,-0.548061,0.000000,0.000000,0.000000,-0.075885
7.760000,72.609482,49.925887,0.000000,7.200474,-0.569962,0.000000,0.000000,0.000000,-0.078991
7.770000,72.681447,49.920078,0.000000,7.192507,-0.591861,0.000000,0.000000,0.000000,-0.082104
7.780000,72.753332,49.914049,0.000000,7.184533,-0.613757,0.000000,0.000000,0.000000,-0.085221
7.790000,72.825137,49.907802,0.000000,7.176551,-0.635650,0.000000,0.000000,0.000000,-0.088343
7.800000,72.896863,49.901336,0.000000,7.168561,-0.657541,0.000000,0.000000,0.000000,-0.091470
7.810000,72.968508,49.894652,0.000000,7.160563,-0.679429,0.000000,0.000000,0.000000,-0.094602
7.820000,73.040074,49.887748,0.000000,7.152557,-0.701313,0.000000,0.000000,0.000000,-0.097738
7.830000,73.111559,49.880625,0.000000,7.144543,-0.723195,0.000000,0.000000,0.000000,-0.100880
7.840000,73.182965,49.873284,0.000000,7.136522,-0.745073,0.000000,0.000000,0.000000,-0.104026
7.850000,73.254290,49.865724,0.000000,7.128492,-0.766949,0.000000,0.000000,0.000000,-0.107177
7.860000,73.325535,49.857945,0.000000,7.120455,-0.788820,0.000000,0.000000,0.000000,-0.110332
7.870000,73.396699,49.849947,0.000000,7.112410,-0.810689,0.000000,0.000000,0.000000,-0.113492
7.880000,73.467783,49.841731,0.000000,7.104357,-0.832554,0.000000,0.000000,0.000000,-0.116657
7.890000,73.538786,49.833296,0.000000,7.096297,-0.854415,0.000000,0.000000,0.000000,-0.119826
7.900000,73.609709,49.824643,0.000000,7.088229,-0.876272,0.000000,0.000000,0.000000,-0.123000
7.910000,73.680551,49.815771,0.000000,7.080152,-0.898126,0.000000,0.000000,0.000000,-0.126177
7.920000,73.751312,49.806680,0.000000,7.072069,-0.919976,0.000000,0.000000,0.000000,-0.129359
7.930000,73.821992,49.797371,0.000000,7.063977,-0.941821,0.000000,0.000000,0.000000,-0.132546
7.940000,73.892591,49.787844,0.000000,7.055878,-0.963663,0.000000,0.000000,0.000000,-0.135736
7.950000,73.963109,49.778098,0.000000,7.047771,-0.985500,0.000000,0.000000,0.000000,-0.138931
7.960000,74.033547,49.768134,0.000000,7.039656,-1.007333,0.000000,0.000000,0.000000,-0.142129
7.970000,74.103903,49.757952,0.000000,7.031533,-1.029161,0.000000,0.000000,0.000000,-0.145332
7.980000,74.174177,49.747551,0.000000,7.023403,-1.050985,0.000000,0.000000,0.000000,-0.148538
7.990000,74.244371,49.736932,0.000000,7.015265,-1.072805,0.000000,0.000000,0.000000,-0.151749
8.000000,74.314483,49.726095,0.000000,7.007119,-1.094620,0.000000,0.000000,0.000000,-0.154963
8.010000,74.384513,49.715040,0.000000,6.998966,-1.116429,0.000000,0.000000,0.000000,-0.158181
8.020000,74.454462,49.703766,0.000000,6.990805,-1.138234,0.000000,0.000000,0.000000,-0.161402
8.030000,74.524329,49.692275,0.000000,6.982636,-1.160034,0.000000,0.000000,0.000000,-0.164628
8.040000,74.594115,49.680566,0.000000,6.974460,-1.181829,0.000000,0.000000,0.000000,-0.167857
8.050000,74.663818,49.668638,0.000000,6.966276,-1.203619,0.000000,0.000000,0.000000,-0.171089
8.060000,74.733440,49.656493,0.000000,6.958084,-1.225403,0.000000,0.000000,0.000000,-0.174325
8.070000,74.802980,49.644130,0.000000,6.949885,-1.247183,0.000000,0.000000,0.000000,-0.177564
8.080000,74.872438,49.631550,0.000000,6.941678,-1.268956,0.000000,0.000000,0.000000,-0.180806
8.090000,74.941813,49.618751,0.000000,6.933464,-1.290724,0.000000,0.000000,0.000000,-0.184052
8.100000,75.011107,49.605735,0.000000,6.925242,-1.312487,0.000000,0.000000,0.000000,-0.187301
8.110000,75.080318,49.592501,0.000000,6.917012,-1.334243,0.000000,0.000000,0.000000,-0.190553
8.120000,75.149447,49.579050,0.000000,6.908775,-1.355994,0.000000,0.000000,0.000000,-0.193808
8.130000,75.218494,49.565382,0.000000,6.900530,-1.377739,0.000000,0.000000,0.000000,-0.197066
8.140000,75.287458,49.551495,0.000000,6.892277,-1.399478,0.000000,0.000000,0.000000,-0.200327
8.150000,75.356339,49.537392,0.000000,6.884017,-1.421210,0.000000,0.000000,0.000000,-0.203590
8.160000,75.425138,49.523071,0.000000,6.875750,-1.442937,0.000000,0.000000,0.000000,-0.206857
8.170000,75.493854,49.508533,0.000000,6.867475,-1.464657,0.000000,0.000000,0.000000,-0.210126
8.180000,75.562488,49.493778,0.000000,6.859192,-1.486370,0.000000,0.000000,0.000000,-0.213398
8.190000,75.631038,49.478806,0.000000,6.850902,-1.508077,0.000000,0.000000,0.000000,-0.216673
8.200000,75.699506,49.463617,0.000000,6.842605,-1.529778,0.000000,0.000000,0.000000,-0.219950
8.210000,75.767890,49.448210,0.000000,6.834299,-1.551472,0.000000,0.000000,0.000000,-0.223229
8.220000,75.836192,49.432587,0.000000,6.825987,-1.573159,0.000000,0.000000,0.000000,-0.226511
8.230000,75.904410,49.416747,0.000000,6.817667,-1.594839,0.000000,0.000000,0.000000,-0.229795
8.240000,75.972545,49.400690,0.000000,6.809339,-1.616512,0.000000,0.000000,0.000000,-0.233082
8.250000,76.040597,49.384417,0.000000,6.801004,-1.638178,0.000000,0.000000,0.000000,-0.236370
8.260000,76.108565,49.367927,0.000000,6.792662,-1.659837,0.000000,0.000000,0.000000,-0.239661
8.270000,76.176450,49.351220,0.000000,6.784312,-1.681488,0.000000,0.000000,0.000000,-0.242954
8.280000,76.244251,49.334297,0.000000,6.775954,-1.703132,0.000000,0.000000,0.000000,-0.246248
8.290000,76.311969,49.317158,0.000000,6.767589,-1.724769,0.000000,0.000000,0.000000,-0.249545
8.300000,76.379603,49.299802,0.000000,6.759217,-1.746398,0.000000,0.000000,0.000000,-0.252843
8.310000,76.447153,49.282230,0.000000,6.750837,-1.768020,0.000000,0.000000,0.000000,-0.256144
8.320000,76.514620,49.264441,0.000000,6.742450,-1.789633,0.000000,0.000000,0.000000,-0.259445
8.330000,76.582002,49.246437,0.000000,6.734056,-1.811239,0.000000,0.000000,0.000000,-0.262749
8.340000,76.649301,49.228217,0.000000,6.725654,-1.832837,0.000000,0.000000,0.000000,-0.266054
8.350000,76.716515,49.209780,0.000000,6.717245,-1.854427,0.000000,0.000000,0.000000,-0.269360
8.360000,76.783646,49.191128,0.000000,6.708828,-1.876009,0.000000,0.000000,0.000000,-0.272668
8.370000,76.850692,49.172260,0.000000,6.700404,-1.897582,0.000000,0.000000,0.000000,-0.275977
8.380000,76.917654,49.153177,0.000000,6.691973,-1.919148,0.000000,0.000000,0.000000,-0.279288
8.390000,76.984531,49.133877,0.000000,6.683534,-1.940704,0.000000,0.000000,0.000000,-0.282600
8.400000,77.051324,49.114363,0.000000,6.675088,-1.962253,0.000000,0.000000,0.000000,-0.285912
8.410000,77.118033,49.094632,0.000000,6.666635,-1.983792,0.000000,0.000000,0.000000,-0.289226
8.420000,77.184657,49.074687,0.000000,6.658175,-2.005323,0.000000,0.000000,0.000000,-0.292541
8.430000,77.251196,49.054526,0.000000,6.649707,-2.026845,0.000000,0.000000,0.000000,-0.295857
8.440000,77.317651,49.034150,0.000000,6.641231,-2.048359,0.000000,0.000000,0.000000,-0.299173
8.450000,77.384021,49.013559,0.000000,6.632749,-2.069863,0.000000,0.000000,0.000000,-0.302490
8.460000,77.450306,48.992753,0.000000,6.624259,-2.091358,0.000000,0.000000,0.000000,-0.305808
8.470000,77.516506,48.971732,0.000000,6.615762,-2.112844,0.000000,0.000000,0.000000,-0.309127
8.480000,77.582621,48.950496,0.000000,6.607258,-2.134321,0.000000,0.000000,0.000000,-0.312446
8.490000,77.648651,48.929045,0.000000,6.598746,-2.155788,0.000000,0.000000,0.000000,-0.315766
8.500000,77.714596,48.907380,0.000000,6.590228,-2.177246,0.000000,0.000000,0.000000,-0.319086
8.510000,77.780456,48.885500,0.000000,6.581702,-2.198695,0.000000,0.000000,0.000000,-0.322406
8.520000,77.846230,48.863406,0.000000,6.573169,-2.220133,0.000000,0.000000,0.000000,-0.325726
8.530000,77.911919,48.841098,0.000000,6.564628,-2.241562,0.000000,0.000000,0.000000,-0.329047
8.540000,77.977523,48.818575,0.000000,6.556081,-2.262981,0.000000,0.000000,0.000000,-0.332368
8.550000,78.043041,48.795838,0.000000,6.547526,-2.284391,0.000000,0.000000,0.000000,-0.335689
8.560000,78.108473,48.772887,0.000000,6.538964,-2.305790,0.000000,0.000000,0.000000,-0.339010
8.570000,78.173820,48.749722,0.000000,6.530395,-2.327179,0.000000,0.000000,0.000000,-0.342330
8.580000,78.239081,48.726344,0.000000,6.521818,-2.348558,0.000000,0.000000,0.000000,-0.345651
8.590000,78.304256,48.702751,0.000000,6.513235,-2.369927,0.000000,0.000000,0.000000,-0.348971
8.600000,78.369346,48.678945,0.000000,6.504644,-2.391285,0.000000,0.000000,0.000000,-0.352291
8.610000,78.434349,48.654926,0.000000,6.496047,-2.412632,0.000000,0.000000,0.000000,-0.355611
8.620000,78.499267,48.630693,0.000000,6.487442,-2.433970,0.000000,0.000000,0.000000,-0.358930
8.630000,78.564098,48.606246,0.000000,6.478830,-2.455296,0.000000,0.000000,0.000000,-0.362249
8.640000,78.628843,48.581587,0.000000,6.470211,-2.476612,0.000000,0.000000,0.000000,-0.365566
8.650000,78.693502,48.556714,0.000000,6.461585,-2.497917,0.000000,0.000000,0.000000,-0.368884
8.660000,78.758075,48.531628,0.000000,6.452951,-2.519210,0.000000,0.000000,0.000000,-0.372200
8.670000,78.822561,48.506330,0.000000,6.444311,-2.540493,0.000000,0.000000,0.000000,-0.375516
8.680000,78.886961,48.480819,0.000000,6.435664,-2.561765,0.000000,0.000000,0.000000,-0.378831
8.690000,78.951274,48.455095,0.000000,6.427009,-2.583025,0.000000,0.000000,0.000000,-0.382145
8.700000,79.015501,48.429158,0.000000,6.418348,-2.604274,0.000000,0.000000,0.000000,-0.385457
8.710000,79.079641,48.403009,0.000000,6.409679,-2.625512,0.000000,0.000000,0.000000,-0.388769
8.720000,79.143695,48.376648,0.000000,6.401004,-2.646738,0.000000,0.000000,0.000000,-0.392080
8.730000,79.207661,48.350074,0.000000,6.392321,-2.667953,0.000000,0.000000,0.000000,-0.395389
8.740000,79.271541,48.323289,0.000000,6.383631,-2.689156,0.000000,0.000000,0.000000,-0.398697
8.750000,79.335334,48.296291,0.000000,6.374935,-2.710347,0.000000,0.000000,0.000000,-0.402003
8.760000,79.399040,48.269082,0.000000,6.366231,-2.731526,0.000000,0.000000,0.000000,-0.405309
8.770000,79.462659,48.241661,0.000000,6.357521,-2.752693,0.000000,0.000000,0.000000,-0.408612
