timestamp,lat,lon,alt,vn,ve,vd
37.100000,-68.021691,49.313658,-0.983901,-7.979283,0.931646,-0.163664
37.200000,-66.917582,48.566976,-0.286877,-7.748046,0.717871,-0.174670
37.300000,-69.878577,51.043115,2.408659,-7.494446,0.550462,-0.051365
37.400000,-70.737472,50.461425,-0.515829,-7.431505,0.091483,0.004139
37.500000,-69.804334,51.110122,0.973592,-7.553170,-0.023941,-0.015253
37.600000,-72.186727,46.683617,1.460068,-7.195819,-0.110400,-0.011126
37.700000,-73.007878,50.368633,-1.294198,-7.208494,-0.333255,0.141825
37.800000,-74.015653,50.580333,-0.120851,-7.157852,-0.715285,-0.061629
37.900000,-72.694824,50.943883,2.895606,-7.042090,-0.699458,-0.085950
38.000000,-76.212679,50.639287,1.160531,-6.932930,-1.057026,0.109200
38.100000,-76.034666,48.020382,-2.400670,-7.147883,-1.291801,-0.169919
38.200000,-73.762787,50.292381,2.171515,-6.858487,-1.660552,0.104770
38.300000,-76.281512,51.611756,0.307961,-6.775337,-1.501709,0.041351
38.400000,-77.363334,47.949872,-0.164811,-6.720229,-1.970332,-0.078505
38.500000,-81.550000,47.996961,-2.010784,-6.654596,-2.071869,-0.036369
38.600000,-79.358515,48.776455,0.806602,-6.394632,-2.486113,-0.057858
38.700000,-78.995158,49.407221,1.658986,-6.269019,-2.438427,-0.117342
38.800000,-77.944466,46.294817,0.308694,-6.348857,-2.787089,-0.126542
38.900000,-81.302098,47.054518,-0.913835,-6.308937,-2.960412,-0.037153
39.000000,-81.466192,46.865528,0.940283,-6.121877,-3.310591,0.007336
39.100000,-81.725131,45.488100,0.295498,-6.176364,-3.612440,0.131378
39.200000,-83.252693,49.685973,0.330102,-6.000657,-3.706031,0.018843
39.300000,-82.184984,44.740174,-2.325218,-6.171722,-3.964833,0.055412
39.400000,-83.377069,44.408031,0.444696,-5.820605,-3.945394,0.047076
39.500000,-83.449314,47.654437,0.047109,-5.664341,-4.323462,-0.074414
39.600000,-83.889603,46.153571,2.448958,-5.555270,-4.432985,-0.056221
39.700000,-85.258392,43.321259,-0.143758,-5.553187,-4.747338,0.009655
39.800000,-85.344725,46.498802,2.400967,-5.398435,-4.857172,0.063415
39.900000,-83.074584,42.136335,0.649438,-5.366484,-5.135607,0.108211
40.000000,-86.455935,45.825476,1.860119,-5.208724,-5.289635,0.028174
40.100000,-87.883829,43.369410,-1.062783,-5.232397,-5.206448,0.026178
40.200000,-88.212612,42.977085,-1.165648,-4.946578,-5.688239,0.093303
40.300000,-91.226952,42.642929,1.137146,-4.970346,-5.744649,0.226317
40.400000,-86.595766,39.290381,-0.282381,-4.653693,-5.882576,-0.020609
40.500000,-87.955482,38.905031,0.619573,-4.810248,-6.264359,-0.122531
40.600000,-87.243154,42.959231,2.529465,-4.494814,-6.427905,-0.068426
40.700000,-89.223640,38.925095,-0.308389,-4.464158,-6.325601,0.031284
40.800000,-92.482793,38.948199,-1.542364,-4.601392,-6.679458,0.007485
40.900000,-89.474495,39.023856,-0.626425,-4.237342,-6.747042,-0.041885
41.000000,-91.408432,37.047817,-1.502217,-4.243120,-6.960960,0.026848
41.100000,-91.895215,34.979606,-1.416888,-4.190210,-7.172598,-0.094529
41.200000,-91.977637,35.715510,-1.142632,-4.024380,-7.356296,0.003277
41.300000,-93.098479,35.113765,2.600209,-3.959846,-7.429777,-0.094431
41.400000,-93.693390,35.124844,-0.944970,-3.830371,-7.555471,-0.021302
41.500000,-91.041137,36.177481,3.627419,-3.689640,-7.780395,0.095731
41.600000,-94.882386,34.247653,-0.530737,-3.746326,-7.997594,-0.034246
41.700000,-96.399269,31.933075,-1.559832,-3.554540,-8.097781,-0.043209
41.800000,-92.807076,31.078533,-0.191573,-3.514270,-8.248375,-0.072409
41.900000,-94.816695,28.767561,1.009448,-3.471273,-8.406884,0.062044
42.000000,-93.226175,31.509885,1.038328,-3.224484,-8.364029,-0.030344
42.100000,-94.020369,28.356810,0.555548,-3.185194,-8.508471,-0.133283
42.200000,-97.948914,29.076648,1.116266,-3.032192,-8.835189,-0.112003
42.300000,-95.630307,28.256636,2.048170,-2.999113,-8.845357,-0.166116
42.400000,-95.719659,24.393083,1.894872,-2.697274,-9.027639,-0.145212
42.500000,-96.887161,24.805458,-0.564664,-2.754359,-9.021738,0.115922
42.600000,-99.664023,22.840736,1.969955,-2.620556,-9.328922,0.000644
42.700000,-97.750443,22.580240,-1.283194,-2.538266,-9.143206,-0.049017
42.800000,-98.570580,19.635144,-0.500720,-2.369662,-9.421994,-0.209303
42.900000,-99.764378,19.760325,-2.906393,-2.118056,-9.559987,0.122840
43.000000,-102.117244,22.967926,1.517394,-2.259431,-9.561939,-0.020210
43.100000,-99.563921,19.856840,3.495194,-2.136274,-9.673308,0.095963
43.200000,-97.518252,18.626816,1.471161,-2.026270,-9.768003,-0.074543
43.300000,-97.347347,16.847653,-1.345571,-2.014077,-9.827919,-0.060752
43.400000,-99.460433,13.434009,2.116036,-1.951654,-9.868233,0.094656
43.500000,-96.579909,13.798360,2.430279,-1.590471,-9.858360,0.079805
43.600000,-98.382990,15.427601,1.003841,-1.645342,-10.131175,0.026948
43.700000,-98.025436,15.159708,-0.403079,-1.313401,-10.102229,-0.183870
43.800000,-96.692172,13.116458,1.564671,-1.490588,-9.956877,-0.099020
43.900000,-101.026383,12.147607,-2.245781,-1.088443,-10.237534,0.025094
44.000000,-101.201264,11.780277,-1.385095,-1.101066,-10.240475,0.031345
44.100000,-101.986996,9.236975,1.453330,-0.908710,-10.133686,-0.031448
44.200000,-99.992334,8.858328,-1.403391,-0.915710,-10.304696,-0.041671
44.300000,-98.346482,7.810963,2.486305,-0.900502,-10.300607,-0.142979
44.400000,-102.249671,6.208047,-0.226570,-0.641710,-10.471301,0.146455
44.500000,-100.459704,6.895512,-0.520418,-0.546223,-10.374658,-0.062132
44.600000,-99.619095,6.004483,-1.161012,-0.480964,-10.440882,-0.135648
44.700000,-100.534803,2.871041,2.112855,-0.136794,-10.464870,-0.016983
44.800000,-100.156654,3.900942,0.300076,-0.271863,-10.341327,0.015676
44.900000,-98.172054,-0.862649,2.838197,-0.067891,-10.551144,-0.078380
45.000000,-98.496797,0.362496,-0.170459,-0.227776,-10.504709,-0.029064
45.100000,-99.324261,-1.840821,1.036183,-0.029579,-10.460349,-0.064294
45.200000,-101.594512,-2.221695,0.626754,0.154536,-10.376243,-0.231991
45.300000,-99.075084,-3.662561,0.967065,0.274222,-10.549133,-0.069725
45.400000,-100.798227,-1.942486,0.030281,0.363847,-10.399074,-0.008765
45.500000,-96.059678,-5.302414,2.580753,0.481321,-10.331097,-0.016465
45.600000,-99.476669,-8.185629,0.282519,0.641173,-10.648103,-0.123816
45.700000,-100.444126,-7.491515,0.030003,0.688245,-10.491622,0.104132
45.800000,-100.812320,-8.339175,-1.644240,0.712460,-10.312941,-0.044425
45.900000,-99.487057,-6.833341,-1.382214,0.910967,-10.500357,-0.002888
46.000000,-100.359791,-10.391245,0.784584,0.938100,-10.255725,-0.141441
46.100000,-100.025652,-9.073626,-0.554579,1.117339,-10.176797,0.000483
46.200000,-99.859202,-12.454180,-0.539633,1.378178,-9.955795,0.027725
46.300000,-101.245459,-12.937281,-1.207566,1.450748,-10.007231,0.013741
46.400000,-97.862616,-11.495144,-0.460582,1.575645,-9.839189,-0.111893
46.500000,-99.851335,-15.490583,-0.393603,1.778194,-9.906577,-0.014524
46.600000,-98.867231,-16.903090,-1.165192,1.583417,-9.874526,0.166186
46.700000,-97.698326,-14.115678,-0.392732,1.862277,-9.956469,0.185006
46.800000,-94.969841,-17.162064,-2.765612,2.015450,-9.886179,-0.242156
46.900000,-98.638086,-20.757657,-0.311717,1.997379,-9.743437,-0.103178
47.000000,-100.757751,-21.306585,0.197821,2.338094,-9.591856,-0.010669
47.100000,-97.079375,-22.311348,-0.272967,2.436565,-9.651871,-0.028110
47.200000,-99.619906,-20.035471,-0.457561,2.438415,-9.382646,-0.082269
47.300000,-97.702929,-24.513266,0.880702,2.436849,-9.362337,0.103816
47.400000,-97.885926,-26.308112,-0.939458,2.666195,-9.092149,-0.062374
47.500000,-96.064513,-24.749740,-0.308682,2.674736,-8.904361,-0.112553
47.600000,-100.155165,-27.113398,0.899433,2.879883,-8.980430,-0.054412
47.700000,-94.331707,-29.392625,1.591292,2.828932,-8.845079,0.002713
47.800000,-95.136035,-27.865770,0.718075,3.075981,-8.694024,0.058863
47.900000,-95.679664,-28.915809,-0.977561,3.305909,-8.562076,0.110237
48.000000,-95.342296,-32.701435,2.397518,3.184001,-8.603457,0.086091
48.100000,-95.679280,-30.019038,-0.608413,3.442942,-8.278502,-0.034174
48.200000,-95.739437,-28.697027,-0.619365,3.472702,-8.346198,0.205730
48.300000,-95.077078,-30.553685,0.165301,3.593851,-8.163571,0.010777
48.400000,-91.429790,-31.787541,2.017049,3.750105,-7.958765,-0.032919
48.500000,-93.753147,-33.941807,-1.559435,3.630530,-7.667029,-0.070749
48.600000,-93.911594,-33.337190,1.231459,4.031984,-7.600332,0.061061
48.700000,-96.257686,-38.341664,-0.412894,4.065040,-7.566064,0.023459
48.800000,-93.207405,-36.579774,0.566532,4.122059,-7.271394,0.194135
48.900000,-91.393181,-36.231407,0.835358,4.159082,-7.163824,-0.014882
49.000000,-91.876682,-35.668707,-1.100174,4.115191,-6.944790,-0.143299
49.100000,-91.717419,-38.893241,-1.411845,4.464519,-6.927229,-0.060122
49.200000,-92.270180,-39.415107,-0.597072,4.404416,-6.771705,0.000929
49.300000,-88.828780,-40.356395,-0.782198,4.801437,-6.354479,0.006072
49.400000,-92.100642,-40.068983,0.416652,4.661556,-6.152781,0.155131
49.500000,-88.811472,-39.092946,-1.714865,4.671750,-6.163902,-0.079455
49.600000,-86.811418,-39.559349,0.587025,4.840148,-5.760455,-0.021400
49.700000,-87.742573,-41.131127,-1.594724,4.816871,-5.887265,-0.145200
49.800000,-87.433426,-40.956898,-0.426493,4.988815,-5.393396,-0.133080
49.900000,-85.545315,-42.233534,0.762842,5.069437,-5.431553,-0.028217
50.000000,-83.900117,-43.156932,0.541301,5.241475,-5.215300,0.015399
50.100000,-87.222028,-43.684529,-0.173747,5.255600,-5.095284,0.024517
50.200000,-88.512841,-46.034487,0.603552,5.523944,-4.689671,-0.213486
50.300000,-85.573400,-44.789683,-1.365252,5.416489,-4.708492,-0.111804
50.400000,-82.931229,-43.840093,-0.609262,5.679211,-4.483738,0.023410
50.500000,-84.058749,-44.194929,-2.392429,5.637075,-4.378813,0.198303
50.600000,-81.245804,-46.780460,-0.621495,5.775381,-4.159232,0.158197
50.700000,-83.614152,-46.361926,0.826084,5.766212,-3.817679,0.059554
50.800000,-81.376705,-47.688003,-1.487193,5.951454,-3.703708,0.144329
50.900000,-82.742521,-45.188572,-1.346245,6.013619,-3.444134,0.091918
51.000000,-82.929106,-48.198425,-1.502035,6.065583,-3.270122,0.102751
51.100000,-80.749573,-48.301936,-0.139743,6.169405,-3.138853,0.092580
51.200000,-82.813727,-48.736283,-0.285726,6.249171,-2.828004,0.036445
51.300000,-80.390825,-44.902049,1.791378,6.278347,-2.628849,-0.151390
51.400000,-79.848052,-50.102657,-0.711269,6.468298,-2.337793,-0.005586
51.500000,-75.518315,-49.006906,-0.401976,6.550702,-2.285494,0.078628
51.600000,-78.683966,-50.907270,0.075381,6.598336,-1.968172,0.010288
51.700000,-74.503678,-49.285454,0.931674,6.751341,-1.655893,0.010790
51.800000,-75.691927,-49.513588,0.331485,6.776714,-1.539400,0.125430
51.900000,-75.269800,-49.970764,-2.087767,6.869584,-1.414064,0.122537
52.000000,-77.450235,-51.017591,0.470021,7.049565,-1.090671,-0.160555
52.100000,-75.434859,-50.066883,-2.867692,6.909027,-0.938374,-0.109329
52.200000,-71.012174,-46.550226,-2.233257,7.166425,-0.496522,-0.051977
52.300000,-71.325530,-49.948964,1.524002,7.354313,-0.277209,0.099909
52.400000,-71.111155,-51.363327,0.800557,7.312258,-0.210793,0.023311
52.500000,-70.880601,-50.477808,-1.618385,7.401385,0.072959,0.011570
52.600000,-67.608322,-47.741511,3.585404,7.465154,0.004094,-0.061562
52.700000,-69.770036,-48.684207,1.595004,7.400218,0.421691,0.068424
52.800000,-67.864282,-52.100489,-1.709275,7.400200,0.604584,-0.123026
52.900000,-67.270233,-53.003931,-3.048210,7.727658,0.877698,-0.048443
53.000000,-66.651021,-47.565750,0.329921,7.777943,1.129409,0.073889
53.100000,-66.677245,-47.850911,0.648494,8.025308,1.518206,0.008322
53.200000,-65.753379,-50.296191,-0.383987,8.131556,1.706641,-0.042553
53.300000,-65.192174,-49.179925,-1.409838,7.952731,1.675484,0.080109
53.400000,-63.087661,-45.682635,0.365349,8.301325,1.996845,0.043319
53.500000,-62.130076,-50.808897,-1.161037,7.846925,2.109538,-0.076420
53.600000,-63.687611,-47.613379,0.764691,8.168916,2.473335,0.000308
53.700000,-59.888868,-49.716729,-0.426327,8.391805,2.582106,0.165319
53.800000,-63.327741,-49.826478,0.380636,8.392081,2.979679,-0.030790
53.900000,-61.572950,-48.462790,-0.466339,8.427391,2.989902,0.015761
54.000000,-59.474735,-47.564404,-0.015267,8.359236,3.292321,-0.014669
54.100000,-57.232005,-47.459088,-0.741446,8.346826,3.534044,-0.007580
54.200000,-60.643714,-45.917044,2.332425,8.532459,3.609236,0.122959
54.300000,-55.807954,-45.872890,0.093396,8.607975,3.870451,0.096709
54.400000,-54.696397,-46.677285,1.760950,8.821100,4.162646,-0.047728
54.500000,-53.850505,-44.735518,0.606249,8.693986,4.266956,-0.038101
54.600000,-53.978180,-42.108366,-0.060218,8.785554,4.374152,0.097010
54.700000,-50.690103,-45.622920,1.240494,8.874686,4.653194,-0.051887
54.800000,-53.696650,-43.894080,-0.443386,8.923055,4.903988,-0.088619
54.900000,-51.174670,-45.665245,0.021498,9.107747,5.021376,0.044318
55.000000,-50.180343,-43.765910,-0.772362,9.054972,5.273584,0.032861
55.100000,-47.187122,-43.903215,-0.300846,9.159806,5.382621,-0.021003
55.200000,-48.412528,-39.496179,0.108703,9.251898,5.656134,0.012151
55.300000,-49.321513,-40.559698,-0.084250,9.025086,5.948783,0.038334
55.400000,-49.252425,-39.329075,-0.721061,9.435690,5.975584,-0.035004
55.500000,-45.096960,-38.917848,-2.359288,9.214250,6.168545,0.096475
55.600000,-42.276335,-40.793061,0.756596,9.370251,6.429010,0.090358
55.700000,-45.081005,-40.174048,0.803857,9.429859,6.609232,-0.145657
55.800000,-44.409264,-40.420983,2.782635,9.576456,6.868019,0.081333
55.900000,-41.428422,-35.975743,-1.254116,9.471464,6.659100,0.061648
56.000000,-40.497296,-37.976872,0.791194,9.636030,7.068001,0.035085
56.100000,-42.874106,-39.608127,-1.875828,9.704647,6.958942,-0.139150
56.200000,-37.730930,-34.616011,0.891989,9.631465,7.450506,0.047212
56.300000,-37.646881,-34.352280,-0.615171,9.723922,7.460144,-0.139015
56.400000,-38.044086,-35.110020,-0.169731,9.637443,7.761566,0.030751
56.500000,-35.462195,-32.751376,0.848906,9.899133,7.738687,-0.190237
56.600000,-33.511498,-30.437581,1.145318,9.707404,7.875497,-0.036342
56.700000,-33.705737,-31.725319,-1.188421,9.881871,8.196485,-0.033976
56.800000,-31.571227,-32.574480,3.551370,9.937110,8.227980,-0.001999
56.900000,-32.912866,-30.133048,-0.746106,10.057129,8.478529,0.182546
57.000000,-29.870794,-30.081245,0.472764,9.984812,8.508701,-0.117812
57.100000,-30.769446,-28.934467,-1.050980,10.028191,8.477287,0.014913
57.200000,-26.467797,-25.545458,1.070520,9.975203,8.721433,-0.053520
57.300000,-26.025579,-25.935430,-2.534191,10.081351,8.764191,-0.052738
57.400000,-28.873648,-26.004257,-1.412032,10.113403,8.973165,0.057769
57.500000,-25.513394,-27.154362,-0.818605,9.881515,8.967700,0.060845
57.600000,-22.569834,-24.654014,-0.228007,10.128141,8.993468,-0.046085
57.700000,-23.404369,-23.726543,1.179673,10.071294,9.343820,0.063561
57.800000,-26.734349,-19.184572,2.546013,10.065328,9.609780,0.051953
57.900000,-21.646978,-22.119968,0.581111,10.183092,9.289163,0.131773
58.000000,-23.417465,-24.254675,1.431851,10.121251,9.510067,-0.033703
58.100000,-21.085638,-21.121610,-0.757376,10.205944,9.680030,0.075888
58.200000,-18.915552,-16.524370,2.537858,10.193324,9.741859,-0.042401
58.300000,-16.834444,-18.090525,2.531078,10.292670,9.756764,0.166609
58.400000,-16.915282,-16.439920,-2.104671,10.332969,9.797188,0.009187
58.500000,-15.734750,-15.671853,0.201069,10.348208,9.934055,-0.067915
58.600000,-14.496680,-16.061200,-1.727078,10.321262,9.911213,0.121771
58.700000,-14.776260,-14.861025,-3.644311,10.395275,10.226118,-0.025269
58.800000,-14.831340,-13.682439,2.113226,10.318687,10.130233,0.090944
58.900000,-12.179876,-11.299952,1.502498,10.377672,10.338959,-0.006740
59.000000,-10.136230,-10.324817,0.517999,10.305198,10.416327,-0.070127
59.100000,-9.926256,-7.959673,-2.924332,10.618919,10.172356,-0.022112
59.200000,-10.406015,-7.669905,-1.551930,10.546294,10.201954,0.173221
59.300000,-5.954968,-7.874244,1.322081,10.553879,10.521878,0.166049
59.400000,-6.957853,-7.651303,0.660132,10.285399,10.306239,0.115634
59.500000,-4.690359,-5.160200,2.308352,10.554036,10.392774,-0.101693
59.600000,-7.333505,-3.341199,0.305296,10.410513,10.518940,0.034690
59.700000,-2.700302,-3.876292,2.649010,10.553315,10.525322,-0.103062
59.800000,0.341183,0.056023,-3.885829,10.477577,10.382010,-0.093625
59.900000,1.146863,0.104714,-2.220818,10.541355,10.414053,0.004832
60.000000,1.358593,-0.370072,0.422715,10.547273,10.479952,-0.012451
60.100000,1.782125,0.749196,-0.295137,10.573062,10.303902,-0.110988
60.200000,0.590146,0.989221,2.241623,10.627398,10.468541,-0.022892
60.300000,2.446644,-0.221539,-0.885233,10.518968,10.331924,-0.040235
60.400000,1.638740,6.392176,2.510563,10.427876,10.457227,-0.028443
60.500000,6.251787,6.350497,-1.078045,10.555406,10.220923,0.116057
60.600000,9.440580,4.691167,-1.518821,10.548326,10.485429,0.039711
60.700000,4.995804,6.834157,1.986829,10.572527,10.338088,0.192595
60.800000,10.556488,5.706798,-0.872643,10.559618,10.325416,-0.073797
60.900000,8.919236,8.635858,1.768593,10.414387,10.189657,-0.086818
61.000000,7.296894,12.650571,-1.265575,10.369139,10.183663,-0.208698
61.100000,13.551456,13.687739,0.309332,10.593119,10.029321,0.177747
61.200000,14.417671,13.756760,1.984589,10.353636,10.051503,0.013390
61.300000,11.432154,12.430056,2.981261,10.296041,9.888390,0.071008
61.400000,13.951959,15.265567,0.281919,10.436659,9.941706,0.233995
61.500000,13.916649,16.863660,-0.547764,10.264708,9.944023,0.056185
61.600000,17.368284,16.695714,-0.290589,10.320098,9.874862,-0.036460
61.700000,18.881461,17.880518,0.956144,10.277071,9.893857,-0.096731
61.800000,17.383030,18.110300,0.698461,10.291512,9.693222,-0.032690
61.900000,18.388238,18.821836,-1.102648,10.264428,9.601977,0.017308
62.000000,18.668786,17.206042,0.076990,10.113950,9.365353,-0.070576
62.100000,20.574796,20.331451,-0.326937,10.377293,9.346796,-0.076668
62.200000,23.438425,21.319047,0.336845,10.241652,9.483380,-0.142096
62.300000,23.393427,21.797394,0.282050,10.335187,9.085485,0.000467
62.400000,26.460706,24.640711,-1.392154,10.298266,9.286552,-0.035607
62.500000,24.184972,24.318042,1.174353,10.144087,8.997486,0.011020
62.600000,26.376908,23.466437,-0.738207,10.070134,8.868705,-0.177309
62.700000,26.879532,25.825023,0.246475,10.001075,8.861775,-0.135305
62.800000,28.206467,27.173678,0.496860,10.063839,8.618693,0.062909
62.900000,31.348922,27.577027,-0.346436,10.144531,8.579461,0.111493
63.000000,29.665254,28.054633,1.426036,9.941230,8.742450,0.124856
63.100000,31.662964,30.138534,0.016494,9.940923,8.395386,-0.044634
63.200000,32.910222,31.548540,-1.813094,9.896690,8.099987,-0.147342
63.300000,37.265757,30.494517,0.844373,9.899197,7.985303,-0.065734
63.400000,33.203689,35.500300,-3.800003,9.859169,7.973648,0.048676
63.500000,34.743364,33.767073,2.421568,9.865810,7.799238,0.055377
63.600000,33.958225,34.781297,-2.135798,9.753642,7.789290,-0.076291
63.700000,40.299892,35.183852,-1.066943,9.650096,7.502430,-0.038332
63.800000,38.709377,36.032745,2.590321,9.713299,7.122068,0.147838
63.900000,42.086603,35.604212,0.623439,9.657988,7.113619,0.093171
64.000000,41.021021,39.692060,-1.699639,9.489651,7.056565,0.041368
64.100000,40.853484,37.253075,-1.632806,9.499872,6.932173,-0.017417
64.200000,42.721202,38.719487,-3.713909,9.562032,6.669443,0.019563
64.300000,41.010688,37.908970,-3.326977,9.413527,6.610990,0.150762
64.400000,46.666291,39.156547,0.141899,9.285404,6.239675,-0.154074
64.500000,45.164972,39.365286,-0.086889,9.382493,6.188001,-0.017784
64.600000,46.515745,40.856211,0.388098,9.245855,5.836969,0.049804
64.700000,47.707028,42.392137,0.205824,9.129945,5.825048,0.037858
64.800000,50.020556,42.506015,2.403813,9.151657,5.786655,0.046724
64.900000,48.664286,43.390372,0.504925,9.214659,5.497529,-0.117844
65.000000,52.514468,42.831994,0.670780,9.248842,5.117454,0.070688
65.100000,50.685349,43.480138,-2.773162,8.909385,5.097171,0.049825
65.200000,51.256673,46.184053,0.404496,8.993659,4.915072,0.169708
65.300000,50.821755,46.826123,-0.862513,8.929102,4.403143,-0.040892
65.400000,53.046726,45.912608,0.842391,8.740602,4.495540,-0.096980
65.500000,55.259030,45.107563,1.399277,8.618201,4.011030,0.078100
65.600000,54.404075,45.331278,0.488653,8.718483,3.987700,-0.054688
65.700000,56.681253,47.003320,1.992661,8.658778,4.020921,0.036904
65.800000,58.728853,48.274445,-0.854322,8.683780,3.633246,0.069047
65.900000,55.589233,47.662310,-2.753952,8.676037,3.454771,-0.156004
66.000000,55.821880,46.588324,0.610642,8.431857,3.255211,-0.022060
66.100000,59.700725,47.809735,1.116522,8.627930,2.972866,-0.285592
66.200000,57.229049,48.485932,-1.175606,8.314886,2.884465,-0.009890
66.300000,59.336926,48.522811,0.078439,8.287876,2.572052,-0.024992
66.400000,62.986484,47.425269,-0.519490,8.053044,2.434240,-0.140471
66.500000,63.784103,48.998035,0.130766,7.989162,2.157328,-0.055127
66.600000,64.109998,50.099114,-1.158635,8.081398,1.969316,-0.056953
66.700000,64.063063,49.959912,-1.831287,7.936805,1.687948,0.030259
66.800000,65.202828,48.344374,-1.580152,7.869402,1.479857,-0.034606
66.900000,66.925540,48.833924,0.016175,7.884384,1.289800,0.090688
67.000000,68.256220,50.643399,-1.291958,7.930645,1.151367,-0.037161
67.100000,68.318162,50.202449,-0.965076,7.686125,0.979861,0.059075
67.200000,65.692716,50.050458,0.859321,7.604197,0.725250,-0.003180
67.300000,67.665349,47.864674,-1.928658,7.573938,0.584594,0.105499
67.400000,70.190861,47.935837,0.379126,7.539741,0.105691,0.191540
67.500000,69.636695,49.340519,-1.162573,7.302493,0.022041,0.107161
67.600000,71.177775,49.508543,-0.444997,7.335587,-0.123054,-0.038329
67.700000,72.667228,48.513556,-0.097164,7.425485,-0.248101,-0.002145
67.800000,71.625918,48.925827,0.077722,7.206847,-0.724754,-0.153482
67.900000,74.277406,49.013992,0.331987,7.075289,-1.011261,0.007643
68.000000,76.227474,50.500192,-0.239727,7.092966,-1.212937,0.008575
68.100000,74.043024,50.265891,-1.139070,6.831818,-1.196210,0.037909
68.200000,74.699785,51.139536,-0.607637,6.943707,-1.431780,-0.027044
68.300000,76.390735,47.662096,-1.038922,6.682641,-1.679764,-0.026591
68.400000,77.366108,51.821364,3.674008,6.816271,-2.082232,-0.043700
68.500000,76.303042,49.039137,1.877404,6.606695,-2.197857,-0.128582
68.600000,76.603516,48.065233,-0.930640,6.581996,-2.252521,-0.035704
68.700000,78.340070,47.745735,0.788945,6.445308,-2.710643,-0.116292
68.800000,79.194420,47.713378,-0.203732,6.373260,-2.909571,0.151676
68.900000,80.450824,49.944512,1.706045,6.178022,-2.943476,0.173069
69.000000,79.983779,45.813627,-1.957245,6.105996,-3.115580,0.030491
69.100000,81.390817,48.267499,1.059091,6.135453,-3.395703,0.059188
69.200000,79.987019,47.770317,-0.409190,5.877537,-3.575557,0.094699
69.300000,80.699666,47.137971,-2.830816,5.963211,-3.852344,-0.111301
69.400000,82.710725,45.899584,1.773872,5.859419,-3.930725,-0.097739
69.500000,81.953786,44.226336,-1.861556,5.781561,-4.155119,0.016253
69.600000,83.891302,44.668291,-1.693692,5.717594,-4.484123,-0.087076
69.700000,87.310508,47.184045,-0.136168,5.586157,-4.679904,0.080788
69.800000,87.719854,45.030612,-0.312309,5.516168,-4.938405,0.140380
69.900000,85.263013,44.024275,0.311667,5.187303,-5.205331,0.239355
70.000000,88.460665,43.863742,1.369321,5.132208,-5.146608,0.028521
70.100000,89.020485,41.776012,-0.210794,5.051738,-5.425217,-0.029481
70.200000,85.756570,43.838960,-0.434822,5.142941,-5.728579,0.096847
70.300000,87.763529,40.698668,0.727205,4.825083,-5.967313,0.000543
70.400000,87.080020,40.030687,-1.957065,4.656282,-6.011685,0.182026
70.500000,93.390929,41.285792,-1.166720,4.892347,-6.059988,0.134680
70.600000,85.795580,40.753086,-0.117785,4.801352,-6.477565,0.039046
70.700000,89.517133,36.793698,-1.110395,4.640978,-6.639609,-0.079095
70.800000,90.592303,41.143733,1.015993,4.366397,-6.727346,-0.064351
70.900000,89.488663,37.299978,0.649489,4.428020,-6.902575,0.059699
71.000000,91.549856,36.133461,1.526239,4.355798,-6.939164,0.030848
71.100000,93.175042,36.211435,1.317201,4.323071,-7.132100,-0.017546
71.200000,92.276262,36.680372,1.730805,4.122843,-7.356466,-0.113467
71.300000,95.616245,35.716549,0.678495,3.905764,-7.483687,-0.092574
71.400000,93.407348,35.403590,-0.058072,3.933558,-7.750344,-0.127775
71.500000,93.127235,33.766968,1.026765,3.735997,-7.814649,-0.008400
71.600000,94.544532,30.685709,-0.039554,3.538279,-7.943990,-0.129095
71.700000,95.443427,30.350240,-2.904360,3.539972,-8.166410,-0.213901
71.800000,95.270357,29.795449,-2.086617,3.487488,-8.293462,0.209032
71.900000,97.799417,30.784949,-1.767322,3.191443,-8.310833,-0.088664
72.000000,96.283076,29.848550,-0.187932,3.353257,-8.605240,0.183247
72.100000,95.198917,27.769209,0.817246,3.152095,-8.823595,-0.128000
72.200000,96.616510,25.776679,0.657516,2.790930,-8.760778,0.095193
72.300000,93.783532,27.762185,-2.548919,2.959280,-8.933020,-0.200819
72.400000,93.211819,25.419440,2.126180,2.888107,-8.838768,0.143045
72.500000,94.704040,28.614149,0.117815,2.777159,-9.042817,-0.090779
72.600000,98.815305,25.483437,0.479065,2.596740,-9.242180,-0.011602
72.700000,95.626596,21.994609,-2.230018,2.405823,-9.104569,0.019264
72.800000,95.950196,23.495923,0.922318,2.401627,-9.262705,-0.059690
72.900000,95.288297,22.209294,-1.024258,2.220565,-9.484430,-0.041809
73.000000,99.126968,21.356632,-2.377528,2.192378,-9.790089,0.060539
73.100000,99.132453,19.945685,-2.887284,2.026344,-9.689655,-0.054111
73.200000,99.907716,19.614982,0.857531,1.905923,-9.803878,0.140292
73.300000,97.511902,20.644982,1.161538,1.792343,-10.000820,-0.021707
73.400000,97.978798,18.524005,-1.726161,1.748771,-9.777432,-0.037715
73.500000,97.343714,15.669657,-1.302386,1.543416,-9.931341,-0.061918
73.600000,99.725471,14.311680,-2.144228,1.450344,-9.811811,-0.016426
73.700000,100.470491,13.995150,-0.976083,1.470699,-10.064794,-0.039273
73.800000,97.763593,13.275375,0.033674,1.259026,-10.039298,0.056293
73.900000,96.497446,9.877341,1.329363,1.196211,-10.037411,-0.142282
